Duration,Checking account,Credit amount,Purpose,Job ,Job,Sex ,Sex,Checking account ,Purpose ,csv,data_source,Saving accounts,Housing,Risk,Age,value,Unnamed: 0
48,little,6758,radio/TV,2,2,female,female,little,radio/TV,,kaggle,little,own,bad,31,391779,569
24,little,2964,car,2,2,male,male,little,car,,kaggle,NA,free,good,49,391779,560
9,NA,3832,,1,1,male,male,NA,,,kaggle,NA,own,good,64,391779,629
36,rich,4473,radio/TV,2,2,male,male,rich,radio/TV,,kaggle,little,own,good,31,391779,328
72,moderate,5595,radio/TV,2,2,male,male,moderate,radio/TV,,kaggle,moderate,own,bad,24,391779,677
12,NA,926,car,0,0,female,female,NA,car,,kaggle,little,own,good,38,391779,697
18,NA,1028,car,2,2,female,female,NA,car,,kaggle,little,own,good,36,391779,324
9,NA,1478,56,2,2,male,male,NA,56,,kaggle,little,own,6,22,391779,228
24,NA,999,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,NA,own,good,25,391779,269
12,little,1082,car,2,2,male,male,little,car,,kaggle,little,own,bad,48,391779,835
18,moderate,3590,business,0,0,male,male,moderate,business,,kaggle,little,own,good,40,391779,950
18,moderate,1795,radio/TV,1,1,female,female,moderate,radio/TV,,kaggle,little,rent,good,48,391779,801
24,little,3123,car,2,2,female,female,little,car,,kaggle,little,own,bad,27,391779,500
24,NA,1927,education,2,2,female,female,NA,education,,kaggle,NA,own,good,33,391779,577
12,NA,1655,radio/TV,1,1,male,male,NA,radio/TV,,kaggle,little,own,good,63,391779,769
36,NA,909,car,2,2,male,male,NA,car,,kaggle,quite rich,own,good,36,391779,164
30,NA,5954,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,own,good,38,391779,571
18,little,976,car,1,1,female,female,little,car,,kaggle,little,own,bad,23,391779,751
6,moderate,433,education,2,2,female,female,moderate,education,,kaggle,rich,rent,bad,24,391779,721
45,moderate,3031,radio/TV,2,2,male,male,moderate,radio/TV,,kaggle,moderate,rent,bad,21,391779,194
12,little,1228,car,1,1,female,female,little,car,,kaggle,little,own,bad,24,391779,722
15,NA,5045,car,2,2,female,female,NA,car,,kaggle,NA,own,good,59,391779,760
6,NA,1750,radio/TV,1,1,male,male,NA,radio/TV,,kaggle,quite rich,own,good,45,391779,551
48,little,7763,car,3,3,male,male,little,car,,kaggle,little,free,bad,42,391779,538
24,NA,5804,car,2,2,male,male,NA,car,,kaggle,rich,own,good,27,391779,860
9,moderate,790,radio/TV,1,1,female,female,moderate,radio/TV,,kaggle,quite rich,own,good,66,391779,723
12,moderate,2762,furniture/equipment,2,2,female,female,moderate,furniture/equipment,,kaggle,NA,own,bad,25,391779,424
36,NA,4454,radio/TV,2,2,female,female,NA,radio/TV,,kaggle,little,own,good,34,391779,910
30,NA,3077,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,NA,own,good,40,391779,716
,little,8072,business,2,2,male,male,little,business,,kaggle,NA,own,good,25,391779,17
36,NA,7855,car,2,2,female,female,NA,car,,kaggle,little,own,bad,25,391779,113
9,moderate,1919,furniture/equipment,2,2,male,male,moderate,furniture/equipment,,kaggle,little,rent,good,35,391779,103
9,NA,1236,domestic appliances,2,2,female,female,NA,domestic appliances,,kaggle,little,rent,good,23,391779,350
9,moderate,276,car,1,1,male,male,moderate,car,,kaggle,little,rent,good,22,391779,309
36,NA,5742,business,2,2,male,male,NA,business,,kaggle,moderate,own,good,31,391779,671
7,moderate,2576,radio/TV,2,2,male,male,moderate,radio/TV,,kaggle,little,own,good,35,391779,447
18,little,3190,radio/TV,2,2,female,female,little,radio/TV,,kaggle,little,own,,24,391779,521
24,little,3234,furniture/equipment,1,1,female,female,little,furniture/equipment,,kaggle,little,rent,bad,23,391779,570
24,NA,3868,car,3,3,female,female,NA,car,,kaggle,little,rent,good,41,391779,121
15,NA,2186,furniture/equipment,1,1,female,female,NA,furniture/equipment,,kaggle,NA,rent,good,33,391779,898
,NA,1213,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,quite rich,own,good,47,391779,81
24,little,1282,radio/TV,1,1,female,female,little,radio/TV,,kaggle,moderate,own,bad,32,391779,15
24,little,2812,car,2,2,female,female,little,car,,kaggle,NA,rent,good,26,391779,770
10,rich,1347,radio/TV,2,2,male,male,rich,radio/TV,,kaggle,NA,own,good,27,391779,686
12,little,1274,car,1,1,female,female,little,car,,kaggle,little,own,bad,37,391779,747
12,moderate,1318,car,,,male,male,moderate,car,,kaggle,rich,own,good,54,391779,94
18,NA,2169,business,2,2,male,male,NA,business,,kaggle,little,own,bad,28,391779,861
18,little,5302,car,3,3,male,male,little,car,,kaggle,little,free,good,36,391779,262
12,NA,1264,business,1,1,male,male,NA,business,,kaggle,NA,rent,good,57,391779,33
12,rich,1424,furniture/equipment,3,3,female,female,rich,furniture/equipment,,kaggle,NA,own,good,55,391779,448
48,NA,,car,1,1,female,female,NA,car,,kaggle,moderate,rent,bad,24,391779,333
18,little,1216,car,2,2,female,female,little,car,,kaggle,little,rent,bad,23,391779,831
48,moderate,6560,car,2,2,male,male,moderate,car,,kaggle,moderate,own,bad,24,391779,706
12,little,1409,car,2,2,male,male,little,car,,kaggle,little,own,good,54,391779,91
36,little,3446,furniture/equipment,2,2,male,male,little,furniture/equipment,,kaggle,little,own,bad,42,391779,368
24,rich,1377,radio/TV,2,2,female,female,rich,radio/TV,,kaggle,moderate,free,good,47,391779,702
,,,,1,1,male,male,,,,kaggle,moderate,own,,39,391779,478
12,NA,776,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,own,good,28,391779,358
36,,12612,education,2,2,male,male,,education,,kaggle,moderate,free,bad,47,391779,87
36,NA,7855,car,2,2,female,female,NA,car,,kaggle,little,own,bad,25,391779,113
24,moderate,3878,car,2,2,male,male,moderate,car,,kaggle,moderate,own,good,37,391779,284
24,NA,2022,car,2,2,female,female,NA,car,,kaggle,little,own,good,37,391779,546
18,moderate,1941,business,1,1,male,male,moderate,business,,kaggle,rich,own,good,35,391779,785
36,moderate,3711,education,2,2,male,male,moderate,education,,kaggle,NA,own,good,27,391779,907
18,NA,1800,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,own,good,24,391779,698
36,moderate,2384,repairs,1,1,male,male,moderate,repairs,,kaggle,little,rent,bad,33,391779,583
9,moderate,1154,radio/TV,1,1,male,male,moderate,radio/TV,,kaggle,little,own,good,37,391779,957
30,NA,4272,business,1,1,male,male,NA,business,,kaggle,moderate,own,good,26,391779,384
15,NA,1829,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,own,good,46,391779,891
12,moderate,1410,education,1,1,male,male,moderate,education,,kaggle,little,own,good,31,391779,782
24,NA,,furniture/equipment,1,1,male,male,NA,furniture/equipment,,kaggle,little,own,good,30,391779,984
12,NA,717,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,own,good,52,391779,246
12,NA,640,car,1,1,male,male,NA,car,,kaggle,little,own,good,49,391779,619
36,NA,10875,car,2,2,male,male,NA,car,,kaggle,little,own,good,45,391779,854
12,little,1107,radio/TV,3,3,male,male,little,radio/TV,,kaggle,little,rent,good,20,391779,905
30,moderate,3496,furniture/equipment,2,2,male,male,moderate,furniture/equipment,,kaggle,rich,own,good,34,391779,666
18,NA,1098,radio/TV,0,0,female,female,NA,radio/TV,,kaggle,little,own,good,65,391779,883
33,NA,7253,,3,3,male,male,NA,,,kaggle,little,own,,35,391779,411
15,NA,3812,car,2,2,female,female,NA,car,,kaggle,moderate,own,good,23,391779,258
18,NA,3780,furniture/equipment,3,3,male,male,NA,furniture/equipment,,kaggle,little,own,good,35,391779,824
36,NA,8947,car,3,3,male,male,NA,car,,kaggle,NA,own,good,31,391779,895
18,moderate,5866,car,2,2,,,moderate,car,,kaggle,moderate,own,good,30,391779,32
36,NA,10477,car,2,2,male,male,NA,car,,kaggle,NA,free,good,42,391779,902
24,NA,6314,vacation/others,3,3,male,male,NA,vacation/others,,kaggle,little,own,good,27,391779,665
24,little,1382,business,2,2,male,male,little,business,,kaggle,moderate,own,good,26,391779,872
39,little,14179,furniture/equipment,3,3,male,male,little,furniture/equipment,,kaggle,NA,own,good,30,391779,744
24,moderate,1216,,2,2,male,male,moderate,,,kaggle,moderate,own,,38,391779,503
24,little,3123,car,2,2,female,female,little,car,,kaggle,little,own,bad,27,391779,500
12,NA,797,radio/TV,1,1,female,female,NA,radio/TV,,kaggle,NA,own,bad,33,391779,92
6,little,1957,radio/TV,2,2,female,female,little,radio/TV,,kaggle,little,own,good,31,391779,393
15,NA,1471,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,free,good,35,391779,852
24,NA,5804,car,2,2,male,male,NA,car,,kaggle,rich,own,good,27,391779,860
18,NA,1098,radio/TV,0,0,female,female,NA,radio/TV,,kaggle,little,own,good,65,391779,883
,,,,,,,,,,,kaggle,,,good,23,391779,565
12,rich,3016,radio/TV,2,2,male,male,rich,radio/TV,,kaggle,little,own,good,24,391779,821
14,little,3973,car,2,2,male,male,little,car,,kaggle,little,free,good,22,391779,655
30,little,2406,furniture/equipment,2,2,female,female,little,furniture/equipment,,kaggle,little,rent,bad,23,391779,359
24,moderate,6403,radio/TV,2,2,male,male,moderate,radio/TV,,kaggle,little,own,good,33,391779,730
36,,2671,radio/TV,2,2,female,female,,radio/TV,,kaggle,moderate,free,bad,50,391779,607
30,NA,4272,business,1,1,male,male,NA,business,,kaggle,moderate,own,good,26,391779,384
24,NA,5150,furniture/equipment,2,2,male,male,NA,furniture/equipment,,kaggle,little,own,good,33,391779,676
30,NA,1867,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,NA,own,good,58,391779,928
24,moderate,3092,radio/TV,2,2,male,male,moderate,radio/TV,,kaggle,moderate,rent,bad,22,391779,470
48,NA,7629,business,3,3,male,male,NA,business,,kaggle,NA,own,good,46,391779,294
15,NA,3594,car,1,1,female,female,NA,car,,kaggle,little,own,good,46,391779,908
36,moderate,4795,radio/TV,3,3,female,female,moderate,radio/TV,,kaggle,little,own,good,30,391779,141
14,moderate,1410,business,2,2,male,male,moderate,business,,kaggle,quite rich,own,good,35,391779,109
12,NA,1185,business,2,2,female,female,NA,business,,kaggle,little,own,good,27,391779,243
24,moderate,1355,car,1,1,female,female,moderate,car,,kaggle,little,own,bad,25,391779,634
15,NA,3812,car,2,2,female,female,NA,car,,kaggle,moderate,own,good,23,391779,258
24,NA,3235,radio/TV,3,3,male,male,NA,radio/TV,,kaggle,quite rich,own,good,26,391779,408
13,moderate,882,radio/TV,2,2,male,male,moderate,radio/TV,,kaggle,little,own,good,23,391779,346
15,moderate,802,radio/TV,2,2,male,male,moderate,radio/TV,,kaggle,little,own,bad,37,391779,265
12,NA,1185,business,2,2,female,female,NA,business,,kaggle,little,own,good,27,391779,243
36,little,2746,furniture/equipment,2,2,male,male,little,furniture/equipment,,kaggle,little,own,bad,31,391779,315
24,moderate,7758,car,2,2,female,female,moderate,car,,kaggle,rich,rent,good,29,391779,153
33,NA,2764,business,2,2,female,female,NA,business,,kaggle,little,own,good,26,391779,468
9,moderate,2118,radio/TV,1,1,male,male,moderate,radio/TV,,kaggle,little,own,good,37,391779,709
48,moderate,15672,business,2,2,male,male,moderate,business,,kaggle,little,own,bad,23,391779,887
6,NA,1236,car,2,2,male,male,NA,car,,kaggle,quite rich,rent,good,50,391779,695
30,,,business,,,,,,business,,kaggle,,,bad,,391779,
10,NA,1364,car,2,2,female,female,NA,car,,kaggle,little,own,good,64,391779,219
24,little,1199,car,1,1,male,male,little,car,,kaggle,little,own,bad,60,391779,13
30,moderate,3832,furniture/equipment,2,2,male,male,moderate,furniture/equipment,,kaggle,little,own,good,22,391779,79
9,moderate,1082,radio/TV,1,1,male,male,moderate,radio/TV,,kaggle,little,own,good,27,391779,574
24,NA,5150,furniture/equipment,2,2,male,male,NA,furniture/equipment,,kaggle,little,own,good,33,391779,676
18,NA,4165,business,2,2,male,male,NA,business,,kaggle,little,own,bad,36,391779,827
6,rich,1343,car,2,2,male,male,rich,car,,kaggle,little,own,good,46,391779,871
45,moderate,4746,radio/TV,1,1,male,male,moderate,radio/TV,,kaggle,little,own,bad,25,391779,35
48,moderate,8358,car,2,2,female,female,moderate,car,,kaggle,quite rich,own,good,30,391779,
12,NA,1592,furniture/equipment,2,2,female,female,NA,furniture/equipment,,kaggle,rich,own,good,35,391779,897
18,NA,1505,radio/TV,3,3,male,male,NA,radio/TV,,kaggle,little,free,good,32,391779,717
18,moderate,2899,car,2,2,male,male,moderate,car,,kaggle,NA,own,good,43,391779,404
20,moderate,6468,car,3,3,male,male,moderate,car,,kaggle,NA,own,good,60,391779,784
12,NA,797,radio/TV,1,1,,,NA,radio/TV,,kaggle,NA,own,bad,,391779,92
6,NA,426,radio/TV,1,1,male,male,NA,radio/TV,,kaggle,little,own,good,39,391779,26
30,little,2406,furniture/equipment,2,2,female,female,little,furniture/equipment,,kaggle,little,rent,bad,23,391779,359
18,little,2389,radio/TV,2,2,female,female,little,radio/TV,,kaggle,little,own,good,27,391779,866
12,NA,804,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,own,good,38,391779,997
48,moderate,6681,business,2,2,male,male,moderate,business,,kaggle,NA,free,good,38,391779,829
36,NA,10974,furniture/equipment,3,3,female,female,NA,furniture/equipment,,kaggle,little,own,bad,26,391779,953
48,little,6758,radio/TV,2,2,female,female,little,radio/TV,,kaggle,little,own,bad,31,391779,569
24,NA,3235,,,,male,male,NA,,,kaggle,,own,,26,391779,408
6,little,1203,car,2,2,,,little,car,,kaggle,moderate,own,,43,391779,518
30,NA,2831,radio/TV,2,2,female,female,NA,radio/TV,,kaggle,little,own,good,33,391779,974
36,little,2145,business,2,2,male,male,little,business,,kaggle,little,own,bad,24,391779,
24,moderate,2825,business,2,2,male,male,moderate,business,,kaggle,NA,own,good,34,391779,886
18,moderate,3590,business,0,0,male,male,moderate,business,,kaggle,little,own,good,40,391779,
36,little,3249,car,3,3,male,male,little,car,,kaggle,little,free,good,39,391779,392
36,NA,5742,business,2,2,male,male,NA,business,,kaggle,moderate,own,good,31,391779,671
6,little,338,radio/TV,2,2,male,male,little,radio/TV,,kaggle,quite rich,own,good,52,391779,177
15,NA,5324,car,2,2,female,female,NA,car,,kaggle,quite rich,free,good,35,391779,705
12,little,1168,car,1,1,male,male,little,car,,kaggle,little,own,good,27,391779,201
7,NA,730,radio/TV,1,1,male,male,NA,radio/TV,,kaggle,NA,rent,good,46,391779,71
36,,,car,,,,,,car,,kaggle,,,good,30,391779,450
18,little,1345,radio/TV,2,2,male,male,little,radio/TV,,kaggle,little,own,bad,26,391779,819
24,NA,2197,car,2,2,,,NA,car,,kaggle,NA,own,good,43,391779,406
12,little,2577,furniture/equipment,2,2,male,male,little,furniture/equipment,,kaggle,little,own,good,42,391779,176
20,little,4272,furniture/equipment,2,2,female,female,little,furniture/equipment,,kaggle,little,own,good,24,391779,802
8,moderate,1237,furniture/equipment,2,2,female,female,moderate,furniture/equipment,,kaggle,little,own,bad,24,391779,308
12,NA,1101,car,2,2,male,male,NA,car,,kaggle,little,own,good,27,391779,820
27,little,3416,radio/TV,3,3,male,male,little,radio/TV,,kaggle,little,own,good,27,391779,142
24,NA,3621,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,moderate,own,bad,31,391779,
12,moderate,1410,education,1,1,male,male,moderate,education,,kaggle,little,own,good,31,391779,782
30,moderate,4249,car,3,3,male,male,moderate,car,,kaggle,little,own,bad,28,391779,320
48,NA,2751,car,2,2,male,male,NA,car,,kaggle,NA,own,good,38,391779,787
15,moderate,2728,radio/TV,2,2,male,male,moderate,radio/TV,,kaggle,NA,own,good,35,391779,138
12,NA,1542,business,2,2,male,male,NA,business,,kaggle,little,own,good,36,391779,365
12,,,radio/TV,,,,,,radio/TV,,kaggle,,,good,,391779,
12,NA,1493,radio/TV,2,2,,,NA,radio/TV,,kaggle,little,own,good,34,391779,638
24,moderate,1935,business,2,2,male,male,moderate,business,,kaggle,little,own,bad,31,391779,169
12,moderate,585,radio/TV,2,2,,,moderate,radio/TV,,kaggle,little,,,20,391779,513
12,little,900,car,2,2,male,male,little,car,,kaggle,NA,own,bad,23,391779,661
24,NA,2538,car,1,1,male,male,NA,car,,kaggle,little,own,bad,47,391779,978
,,,,,,,,,,,kaggle,,,bad,22,391779,555
24,NA,3430,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,quite rich,own,good,31,391779,19
11,NA,1393,car,3,3,female,female,NA,car,,kaggle,little,own,good,35,391779,45
18,NA,1800,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,own,good,24,391779,698
15,little,1845,furniture/equipment,2,2,female,female,little,furniture/equipment,,kaggle,little,rent,good,46,391779,944
36,little,9271,car,2,2,male,male,little,car,,kaggle,little,own,bad,24,391779,805
24,rich,1344,car,1,1,male,male,rich,car,,kaggle,NA,own,bad,37,391779,302
12,NA,3565,education,1,1,male,male,NA,education,,kaggle,NA,own,good,37,391779,990
12,NA,976,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,NA,own,good,35,391779,803
42,NA,7166,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,NA,rent,good,29,391779,968
27,moderate,2520,radio/TV,1,1,male,male,moderate,radio/TV,,kaggle,quite rich,own,bad,23,391779,966
24,moderate,1216,,2,2,male,male,moderate,,,kaggle,moderate,own,,38,391779,503
6,little,14896,car,3,3,male,male,little,car,,kaggle,little,own,bad,68,391779,917
24,NA,5103,radio/TV,2,2,male,male,NA,radio/TV,,kaggle,little,free,good,47,391779,683
39,NA,8588,car,3,3,male,male,NA,car,,kaggle,moderate,own,good,45,391779,509
48,moderate,18424,vacation/others,3,3,female,female,moderate,vacation/others,,kaggle,little,own,bad,32,391779,915
12,little,1680,radio/TV,2,2,male,male,little,radio/TV,,kaggle,quite rich,own,good,35,391779,114
21,NA,3275,car,3,3,male,male,NA,car,,kaggle,little,own,good,36,391779,772
27,moderate,5965,car,3,3,male,male,moderate,car,,kaggle,little,own,good,30,391779,51
15,NA,1300,car,2,2,male,male,NA,car,,kaggle,NA,free,good,45,391779,609
6,little,2647,radio/TV,2,2,male,male,little,radio/TV,,kaggle,quite rich,rent,good,44,391779,21
12,little,3386,car,2,2,male,male,little,car,,kaggle,little,free,bad,35,391779,457
36,moderate,14318,car,3,3,male,male,moderate,car,,kaggle,little,free,bad,57,391779,378
12,little,1107,radio/TV,3,3,male,male,little,radio/TV,,kaggle,little,rent,good,20,391779,905
18,NA,629,radio/TV,3,3,male,male,NA,radio/TV,,kaggle,quite rich,own,good,32,391779,710
,,,,1,1,male,male,,,,kaggle,little,own,,37,391779,
9,rich,1126,radio/TV,2,2,,,rich,radio/TV,,kaggle,,own,good,49,391779,502
,,,,,,,,,,,kaggle,,,bad,27,391779,558
27,,,repairs,,,,,,repairs,,kaggle,,,good,,391779,
6,moderate,2063,radio/TV,3,3,male,male,moderate,radio/TV,,kaggle,little,rent,good,30,391779,937
15,little,1275,domestic appliances,2,2,female,female,little,domestic appliances,,kaggle,NA,rent,bad,24,391779,337
12,little,708,furniture/equipment,1,1,male,male,little,furniture/equipment,,kaggle,little,own,good,38,391779,316
12,rich,609,business,0,0,female,female,rich,business,,kaggle,little,own,bad,26,391779,439
36,moderate,2225,car,2,2,male,male,moderate,car,,kaggle,little,free,bad,57,391779,54
10,moderate,,furniture/equipment,1,1,male,male,moderate,furniture/equipment,,kaggle,little,own,good,31,391779,339
24,little,1193,car,0,0,female,female,little,car,,kaggle,little,,bad,29,391779,972
36,NA,5842,car,2,2,male,male,NA,car,,kaggle,,own,good,35,391779,415
18,,,car,,,,,,car,,kaggle,,,good,,391779,
47,little,10722,car,1,1,female,female,little,car,,kaggle,little,own,good,35,391779,285
18,NA,1568,business,1,1,female,female,NA,business,,kaggle,moderate,rent,good,24,391779,82
54,NA,9436,car,1,1,male,male,NA,car,,kaggle,NA,own,good,39,391779,78
